"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Brazil","BRA","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.04786649346352","","5.56406930088997","","4.39352133870125","","3.10364027321339","3.34392519295216","0.636041156947613","0.627321384847164","-0.70164754986763","-0.388188531622291","1.30946597456932","2.16932360827923","4.19253771007061","4.38637518882751","2.94514951109886","2.48693209886551","-0.47973920404911","-3.03958812355995","-3.19807609915734","-2.18195584416389","-4.94513630867005","-2.02759037166834","-1.84588766843081","-2.0349816530943","-3.08612683415413","-2.07534748315811","","",
"Barbados","BRB","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9100803136825","","21.8404173851012","","21.3368420600891","","18.4080727100373","19.076318025589","18.3487432003021","19.6195044517518","17.007050395012","18.3751147985458","14.9790779352188","9.94369250535965","8.59607404470444","10.9303951859474","7.6278905570507","7.69274497032166","5.70182254910469","9.37468689680099","7.99163934588432","8.18794620037079","9.0707368850708","6.81347396969796","7.98958736658097","9.38801765441895","6.67100423574448","3.52175408601761","","",
"Brunei","BRN","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.921172618866","","15.1693200469017","","16.0157595872879","","17.8791066408157","17.0199251174926","20.3361378908157","15.4737890958786","15.9070975780487","16.7629737854004","13.3270765542984","18.4447635412217","18.8384264707565","19.5336128473281","19.4735010862351","18.6758296489716","16.6702739596367","14.2611971497536","9.90290892124176","11.9916210770607","11.5290059447289","10.6469245553017","15.4165900349617","16.8002061843872","14.9386079311371","6.83824145793915","","",
"Bhutan","BTN","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.00307083129883","","-6.94458639621735","","-7.28542557358742","","-8.64570546150207","-0.828174047172069","-15.5582499504089","-4.86486527323723","-9.81914633512497","-12.0656648278236","-13.0129469037056","-18.2211997509002","-19.7020421028137","-19.621482372284","-18.5811448097228","-18.4748417139054","-17.2506750822067","-12.4452023506165","-11.6992287039757","-5.74360632896423","-6.27295112609863","-5.97038987278938","-5.48606169223785","-6.78562542796135","-5.3475860953331","-2.80721586942672","","",
"Botswana","BWA","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0624001026154","","14.1569429039955","","13.5455861091614","","15.3026513457298","14.3566541075706","12.9741403460503","12.2497735619545","10.3704785108566","10.7652195692062","10.9576159119606","10.320480287075","9.83269488811493","9.80347901582718","11.7734594941139","10.8038153648376","13.0017359852791","9.42335534095764","12.3980740904808","10.1468483805656","10.6339805722237","8.50027298927307","9.00606602430343","10.2542668581009","8.69460988044739","3.48204356431961","","",
"Central African Republic","CAF","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15.1552283763886","","-14.9800831079483","","-15.3079589009285","","-16.6110336184502","-19.0326538085938","-20.4185417890549","-22.4022825956345","-21.5964441299439","-21.5178055763245","-20.2989221811294","-21.3851430416107","-19.770347237587","-20.354636311531","-18.2434837818145","-19.8796435594559","-23.6170095205306","-24.4658280611038","-24.0572504997254","-25.4059935808182","-23.6587005853652","-23.4659645557404","-25.4818713665008","-25.6070063114166","-20.6385781764984","-10.2789068222046","","",
"Canada","CAN","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3009454011917","","26.1234908103942","","24.8960675001144","","26.0765881538391","25.9183524847031","27.4791587591172","26.6177459955215","26.4971678256988","27.3086218833923","28.066039800644","28.8418385982514","28.7883151769637","28.6422834396362","29.0223096609115","29.4081460237504","31.2583305835723","29.0233072042466","29.3909872770309","31.9656146764755","28.9066681861877","29.0839915275573","27.0977033376693","27.4444333314896","23.479299068451","11.5129729509353","","",
"Central Europe and the Baltics","CEB","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4802035093307","","27.9011813402176","","30.4681634902955","","29.4750528335572","28.6231608390808","27.8260365724564","26.360695362091","25.4231833219529","27.9728931188583","26.5541141033173","26.3332294225693","27.5547412633895","27.4607150554658","28.068125128746","27.5364698171615","30.6057850122452","29.4211133718491","32.3320420980453","31.9002888202667","30.469685792923","28.1168718338013","26.9734075069428","29.3252058029175","22.6815822124482","12.1056600809097","","",
"Channel Islands","CHI","Regulatory Quality: Estimate","RQ.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
