"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Burkina Faso","BFA","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89582454413176","","1.6250306814909","","2.11985228955746","","2.04543328285217","-1.82774321734905","-2.53392063081264","-1.7939632833004","-5.27200785279274","-5.60316666960717","-5.25325712561608","-5.87531211972236","-6.067048817873","-6.43705725669861","-8.20159289240837","-8.93170773983002","-7.9325129687786","-5.00510004162788","-2.81558248400688","-2.28330937772989","-2.16071974486112","-3.66331951320172","-2.00945002585649","-1.33691836893559","-1.36675196141004","-1.18730854988098","","",
"Bangladesh","BGD","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-16.4845976829529","","-13.1411864757538","","-20.6054046154021","","-24.63447535038","-26.2092486619949","-27.1509536504745","-23.9099322557449","-24.5307074785233","-18.0750788450241","-17.7954016923905","-18.2792707681656","-17.9193642139435","-18.6556066274643","-14.5625240206718","-15.1960156559944","-15.1695642471313","-14.2644411325455","-15.0105020999908","-14.5306621789932","-15.6843150258064","-17.224150955677","-16.9903042912483","-16.6925719380379","-15.0589536428451","-7.84606492519381","","",
"Bulgaria","BGR","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.14558756351471","","-3.02994652092456","","-3.03661693632603","","-2.92283888161183","-1.48445722460747","1.1594690233469","0.318672211840749","-1.87996140867472","-3.94047088921069","-4.6713847219944","-3.89754864573479","-4.02940030395985","-4.57749429345131","-4.78483346104622","-5.57129707932473","-5.14983105659485","-5.80890670418739","-4.35415187478065","-3.2601972669363","-3.12670132517815","-3.00800013542176","-5.41150224208832","-4.31751896440982","-2.21272201836109","-0.964051604270937","","",
"Bahrain","BHR","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5877075791359","","4.2634117603302","","6.12817588448524","","13.4611657857895","6.36090376973152","7.42478638887405","6.51355069875717","3.19852751493455","2.98434162139892","3.090859785676","3.07047134637832","3.04837527871132","3.56984992325305","6.23101356625557","7.24303859472275","4.64702555537224","1.90097369253635","-0.732086082920432","-2.83253878355026","-2.92243827879428","-0.575408316217363","-1.51520060747862","2.52767035365104","1.95234170556068","1.24449370801449","","",
"Bahamas, The","BHS","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6657727956772","","22.0213606357575","","22.1395049095154","","24.0644451379775","23.9324229955673","23.9876102209092","22.589376449585","22.8343954086303","22.5761551856995","22.6112186908721","23.1203325986862","22.9224047660827","22.8964871168137","22.3731548786163","22.6889816522598","22.2468945980072","18.7630989551544","18.2493317127228","19.3944470882415","18.7221390008926","18.8347698450089","18.8904501199722","19.6780024766922","17.5884716510772","8.86837053298952","","",
"Bosnia and Herzegovina","BIH","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.59968510270119","","-6.8363200724125","","-10.129433631897","","-6.58823239803315","-4.79565173387528","-5.52000838518142","-3.95774754881859","-5.12404480576516","-6.35999485850335","-6.13328078389167","-6.45976281166077","-5.71882638335228","-5.55377995967864","-5.25918886065483","-4.15675494074821","-5.09731525182724","-7.01958078145981","-8.19274619221687","-9.3426638841629","-10.2317473888397","-10.934656560421","-10.8618829846382","-11.2510326504707","-9.57705581188202","-4.07092010974884","","",
"Belarus","BLR","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.62335568666458","","-5.49388757348061","","-8.57408285140991","","-11.1840432286262","-9.13477772474289","-12.9079732298851","-12.2949232459068","-9.00777232646942","-9.76150089502334","-9.50361734628677","-9.55657941102981","-10.768332362175","-10.5232667922974","-7.79482927918434","-6.88655310869217","-3.99200507998467","-5.28841677308082","-3.73069834709168","-4.020572245121","-2.56143520772457","0.196511624846607","-2.20778255909681","-4.32270285487175","-8.11585372686386","-4.65519624948502","","",
"Belize","BLZ","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.452117219567299","","-0.330107729882002","","-0.717315439134837","","-1.20456082373858","-1.75472215563059","-1.76741575449706","-3.42954371869564","-5.33113268017768","-5.52046689391136","-5.15025630593299","0.702387243509292","-0.400763386860491","-5.22051402926446","-0.526573210954666","0.34822790697217","-2.70877799391746","-3.46821147203445","-3.81993992626667","-5.10972163081169","-2.80119310319423","-3.17330001294613","-3.21143564581871","-5.53576099872589","-3.3175955414772","-1.58279667794704","","",
"Bermuda","BMU","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4084352254867","","22.6908988952637","","22.3278653621673","","22.2826447486878","22.6574221849441","22.208977341652","21.5842726230621","21.2723245620727","21.4518066644669","21.7051811218262","22.4020049571991","22.1301361322402","21.629067659378","21.4290241003037","21.3105515241623","20.7519437074661","19.7710999250412","19.9027056694031","20.1183743476868","20.2103399038315","20.1626008749008","21.6544164419174","21.8937629461288","17.7833317518235","8.75949287414551","","",
"Bolivia","BOL","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.0220947265625","","-7.52066943049431","","-8.21951830387115","","-15.9937278628349","-14.511514544487","-13.7557087540627","-12.6136440634727","-7.32910194993019","-6.8372933268547","-8.98265820741653","-10.7340885996819","-7.7970280945301","-9.75284039974213","-12.3741616606712","-9.99349576234817","-10.6858409047127","-12.1295748949051","-13.1067167520523","-11.8546531796455","-11.6397109627724","-13.2219614386559","-14.2953394651413","-14.9612172245979","-12.4524608254433","-5.86810743808746","","",
